hospital_name,location,id_code
드림동물의료센터,세종특별자치시  종촌동,569000001020240002
드림벳 동물병원,경상남도 고성군 고성읍 동외리,542000001020230001
드림벳동물병원,경상남도 진주시 문산읍 상문리,531000001020070001
드림펫 동물병원,서울특별시 광진구 중곡동,304000001020130003
든든동물병원「산업동물 출장진료 전문」,경기도 이천시 모가면 진가리,407000001020200002
디디동물병원,인천광역시 강화군 강화읍 갑곳리,357000001020200001
디딤동물병원,전라남도 순천시 조례동,482000001020180001
디스동물병원,경상남도 거제시 고현동,537000001020060001
디아나동물병원,경기도 안양시 동안구 관양동,383000001020130002
디아나동물병원,서울특별시 서초구 방배동,321000001020100001
디아동물병원,서울특별시 강남구 개포동,322000001020210008
디아크동물병원,서울특별시 동대문구 청량리동,305000001020050004
디아크동물종합병원,서울특별시 동작구 노량진동,319000001020020001
디알씨동물병원,부산광역시 기장군 기장읍 동부리,340000001020160002
디에스 동물메디컬,대구광역시 달성군 다사읍 죽곡리,348000001020210001
디엔씨,경기도 고양시 덕양구 행신동,394000001019970001
디엔씨동물병원,서울특별시 마포구 노고산동,313000001019970001
디오 동물병원,인천광역시 연수구 송도동,352000001020160004
디오빌 동물병원,서울특별시 영등포구 당산동5가,318000001020070001
디위드동물병원,대전광역시 대덕구 송촌동,368000001020130001
디테일 동물의료센터,경기도 광명시 철산동,390000001020240001
딜리동물병원,경기도 성남시 분당구 야탑동,378000001020160010
따뜻한 on동물병원,,346000001020150002
따뜻한 동물병원,인천광역시 연수구 연수동,352000001020160001
따스한 동물병원,경기도 용인시 기흥구 청덕동,563000001020190003
땅콩 동물병원,서울특별시 강서구 마곡동,315000001020100004
땅콩동물병원,서울특별시 동대문구 답십리동,305000001020210001
땡큐,,418000001020140002
땡큐DOG동물병원,경기도 김포시 마산동,409000001020210001
또바기,경기도 파주시 동패동,406000001020200001
라라(Lara) 동물병원,대구광역시 북구 침산동,345000001020120001
라라동물의료원,서울특별시 구로구 구로동,316000001019990001
라비동물병원,경기도 김포시 운양동,409000001020230004
라뽀동물병원,경기도 평택시 서정동,391000001020120002
라엘동물병원,경기도 광주시 태전동,554000001020250001
라엘동물의료센터,경기도 성남시 분당구 운중동,378000001020230004
라온 동물 메디컬센터,울산광역시 중구 반구동,369000001020160001
라온 동물 메디컬센터,경상북도 구미시 송정동,508000001020240001
라온 반려 동물병원,충청남도 태안군 태안읍 동문리,462000001020170001
라온동물병원,부산광역시 사하구 하단동,334000001020130001
라온동물병원,서울특별시 용산구 이태원동,302000001020090003
라온동물병원,대전광역시 동구 가오동,364000001020160001
라온동물병원,서울특별시 마포구 성산동,313000001020250002
라온동물병원,강원특별자치도 양양군 양양읍 구교리,435000001020230001
라온동물병원,경기도 수원시 영통구 매탄동,374000001020180003
라온동물의료센터,충청남도 당진시 수청동,568000001020250001
라온펫동물병원,서울특별시 송파구 송파동,323000001020220002
라온펫동물병원,대전광역시 동구 홍도동,364000001020240001
라움동물병원,경기도 김포시 장기동,409000001020170002
라이언펫 수원광교동물병원,경기도 수원시 영통구 이의동,374000001020220001
라이프 동물병원,서울특별시 영등포구 신길동,318000001020190001
라이프동물병원,제주특별자치도 제주시 노형동,651000001020180009
라인동물병원,울산광역시 울주군 삼남면 신화리,373000001020180001
라임동물병원,경기도 파주시 다율동,406000001020070002
라임동물병원,경기도 부천시 오정구 원종동,386000001020070001
라임동물병원,서울특별시 송파구 방이동,323000001020140001
라임동물병원,경상남도 김해시 진영읍 진영리,535000001020160005
라임동물병원,서울특별시 성동구 홍익동,303000001020130001
라임동물병원,경기도 포천시 영중면 금주리,560000001020100001
라임동물병원,인천광역시 서구 청라동,356000001020210004
라파동물병원,대구광역시 달서구 장기동,347000001020170001
라파동물병원,경기도 화성시 봉담읍 상리,553000001020090002
라파동물병원,,520000001020070001
라파엘 동물병원,인천광역시 연수구 송도동,352000001020190001
라파엘동물병원,서울특별시 서초구 반포동,321000001020000006
라파엘종합동물병원,서울특별시 서대문구 연희동,312000001020020001
라포레동물메디컬센터,경기도 의왕시 삼동,403000001020200001
라퓨클레르 동물피부클리닉,서울특별시 강남구 청담동,322000001020230002
람파스동물병원,충청남도 천안시 서북구 쌍용동,566000001020240001
랑S종합동물병원,경상남도 진주시 상대동,531000001020060003
래온동물병원,경기도 성남시 중원구 성남동,378000001020200005
래이동물의료센터,서울특별시 강남구 대치동,322000001020120018
래플즈 동물병원,경기도 구리시 인창동,398000001020050002
러브펫,경기도 하남시 신장동,404000001020010001
러브펫 동물병원,경상북도 경주시 황성동,505000001020070001
러브펫 동물병원,서울특별시 영등포구 영등포동4가,318000001020190004
러브펫동물병원,경기도 동두천시 송내동,392000001020110002
러브펫종합동물병원,서울특별시 관악구 신림동,320000001020030005
런던동물병원,경기도 부천시 소사구 송내동,386000001020170003
레미 동물병원,서울특별시 중랑구 면목동,306000001020200001
레스펫동물병원,서울특별시 서초구 양재동,321000001020000001
레알피부전문동물병원,부산광역시 동래구 안락동,330000001020120002
레오동물병원,경기도 수원시 장안구 정자동,374000001019940003
레오동물병원,경기도 김포시 고촌읍 신곡리,409000001020170004
레이동물병원,경기도 수원시 장안구 정자동,374000001020210003
레이크동물병원,경기도 용인시 기흥구 동백동,563000001020070004
레이크동물의료센터,충청남도 천안시 서북구 성성동,566000001020200004
레인보우동물병원,대전광역시 동구 성남동,364000001020120002
로고스 동물병원,경기도 용인시 처인구 역북동,562000001020240003
로뎀나무 동물의료센터,경기도 양주시 만송동,559000001020200001
로뎀동물병원,경기도 파주시 문산읍 당동리,406000001020170005
로뎀종합동물병원,경기도 부천시 원미구 원미동,386000001020060004
로로 동물병원,경기도 김포시 장기동,409000001020140004
로로동물의료센터,충청북도 청주시 청원구 사천동,573500001020210001
로아동물병원,경기도 군포시 산본동,402000001020220001
로얄 도그앤캣 메디컬센터,서울특별시 광진구 자양동,304000001020160001
로얄동물메디컬센터 강동,서울특별시 강동구 길동,324000001020210002
로얄동물메디컬센터 본원,서울특별시 중랑구 면목동,306000001020230001
로얄동물메디컬센터w,서울특별시 마포구 서교동,313000001020100003
로얄동물병원,경기도 양주시 고암동,559000001020030008
로얄동물병원,대구광역시 수성구 범어동,346000001020140004
로얄동물병원,서울특별시 은평구 구산동,311000001020060001
로얄동물병원,충청남도 서산시 동문동,453000001020110001
로얄동물암치료센터,서울특별시 중랑구 면목동,306000001020170001
로얄동물외과수술센터,서울특별시 중랑구 면목동,306000001020230002
로얄말전문병원,제주특별자치도 제주시 조천읍 교래리,651000001020140006
로얄벳 동물병원,경기도 용인시 수지구 신봉동,564000001020100003
로얄종합동물병원,강원특별자치도 원주시 명륜동,419000001020010002
로얄펫동물병원,경기도 의정부시 의정부동,382000001020030002
로엘동물병원,서울특별시 광진구 자양동,304000001020080001
로이동물병원,서울특별시 성북구 동소문동6가,307000001020170001
로이종합동물병원,부산광역시 해운대구 재송동,333000001020130001
로잔동물의료센터,서울특별시 관악구 봉천동,320000001020070002
로하동물병원,광주광역시 서구 쌍촌동,360000001020170003
로하스 동물병원,경기도 남양주시 와부읍 덕소리,399000001020100005
로하스 동물병원,경기도 고양시 일산서구 주엽동,394000001020090009
로하스동물병원,대전광역시 대덕구 덕암동,368000001020140001
롯데동물메디컬센터,부산광역시 부산진구 양정동,329000001020190002
롯데동물병원,서울특별시 노원구 중계동,310000001019940001
롯데마트 안성점 쿨펫,경기도 안성시 공도읍 양기리,408000001020130001
루나동물병원,광주광역시 남구 봉선동,361000001020220001
루리동물병원,서울특별시 강동구 고덕동,324000001020240003
루아동물병원,경기도 화성시 향남읍 하길리,553000001020200006
루원 센트럴 동물의료센터,인천광역시 서구 가정동,356000001020230002
루원하이동물병원,인천광역시 서구 가정동,356000001020180003
루이스24시동물병원,인천광역시 남동구 만수동,353000001020180003
류인광동물병원(출장진료전문병원),강원특별자치도 영월군 한반도면 쌍용리,427000001020200001
류재선 동물병원,전라남도 화순군 화순읍 삼천리,490000001020210002
르엘동물의료센터,경상남도 김해시 신문동,535000001020250001
리더스 동물병원,서울특별시 양천구 신정동,314000001020070002
리더스 외과 동물병원,경기도 성남시 분당구 구미동,378000001020250001
리더스동물병원,제주특별자치도 제주시 연동,651000001020120001
리더스동물병원,부산광역시 해운대구 좌동,333000001020180003
리더스동물병원,대구광역시 남구 대명동,344000001020080001
리더스동물병원,경기도 화성시 청계동,553000001020200001
리디아 동물병원,서울특별시 강남구 신사동,322000001020250003
리라동물병원,인천광역시 중구 중산동,349000001020210001
리버동물의료센터,울산광역시 중구 태화동,369000001020200001
리버동물의료센터,세종특별자치시  대평동,569000001020190001
리버풀동물병원,경기도 파주시 금촌동,406000001020160003
리베동물메디컬센터,서울특별시 송파구 삼전동,323000001020220008
리본 동물병원,대전광역시 서구 갈마동,366000001020150001
리본동물병원,광주광역시 서구 화정동,360000001020250001
리본동물의료센터,강원특별자치도 춘천시 퇴계동,418000001020220004
리봄동물의료센터,경상북도 포항시 북구 장성동,502000001020200001
리브동물병원,대전광역시 서구 관저동,366000001020110002
리브동물의료센터,인천광역시 서구 왕길동,356000001020220001
리센츠 스타 동물병원,서울특별시 송파구 잠실동,323000001020120007
리안 동물병원,부산광역시 해운대구 중동,333000001020210002
리연외과동물병원,경기도 하남시 망월동,404000001020250002
리오동물병원,서울특별시 송파구 신천동,323000001020090006
리온동물병원,대구광역시 수성구 지산동,346000001020230001
리옹동물병원,경상남도 김해시 내동,535000001020020001
리움 동물의료센터,경기도 부천시 오정구 원종동,386000001020220002
리움동물의료센터,서울특별시 송파구 가락동,323000001020240001
리즈 동물병원,대구광역시 수성구 두산동,346000001020110002
리즈동물병원,서울특별시 양천구 목동,314000001020030011
리즈동물병원,서울특별시 서초구 잠원동,321000001020080005
리치동물병원,인천광역시 부평구 삼산동,354000001020090002
리치동물병원,부산광역시 부산진구 당감동,329000001020080002
리치펫동물병원,경기도 용인시 기흥구 중동,563000001020110002
리틀버드서울 버드앤주클리닉,서울특별시 송파구 가락동,323000001020240002
리틀쥬동물의료원,울산광역시 남구 신정동,370000001020010002
린동물병원,부산광역시 동래구 온천동,330000001020200001
링크늘푸른동물병원,전북특별자치도 전주시 완산구 중화산동2가,464100001020230002
링크동물의료센터,서울특별시 서대문구 북아현동,312000001020200002
마곡M동물의료센터,서울특별시 강서구 방화동,315000001020200001
마곡나무 동물병원,서울특별시 강서구 마곡동,315000001020170001
마더스동물병원,서울특별시 강남구 세곡동,322000001020150002
마레동물병원,부산광역시 기장군 일광읍 삼성리,340000001020230001
마로동물병원,전라남도 곡성군 곡성읍 읍내리,486000001020180001
마루 동물병원,전북특별자치도 전주시 완산구 서신동,464100001020050003
마루 동물병원(출장진료 전문병원),전라남도 무안군 무안읍 성남리,495000001020170001
마루동물병원,충청북도 괴산군 청천면 청천리,446000001020210002
마루동물병원,경기도 평택시 용이동,391000001020180003
마루동물병원,서울특별시 송파구 거여동,323000001020160006
마루동물병원,대구광역시 수성구 황금동,346000001020150004
마루동물병원,광주광역시 서구 금호동,360000001020130003
마루종합동물병원,강원특별자치도 원주시 단계동,419000001020060002
마루한동물병원,경기도 용인시 수지구 상현동,564000001020190002
마리네 동물병원,제주특별자치도 제주시 애월읍 유수암리,651000001020160003
마리동물병원,경기도 부천시 오정구 여월동,386000001020160005
마리동물병원,서울특별시 마포구 동교동,313000001020040007
마리동물병원,경기도 고양시 일산서구 탄현동,394000001020000004
마리동물병원,경상북도 영주시 가흥동,509000001020120002
마리동물병원,경상남도 창원시 마산회원구 내서읍 삼계리,567000001020140001
마리동물병원,부산광역시 해운대구 좌동,333000001020140004
마리동물병원,경기도 파주시 아동동,406000001020220001
마리동물병원,부산광역시 강서구 범방동,336000001020180001
마리동물의료센터,경기도 용인시 처인구 백암면 백암리,562000001020090002
마리동물의료센터 경기남부 분원(출장진료 전문),경기도 평택시 청북읍 현곡리,391000001020200001
마린동물병원,경상남도 창원시 진해구 풍호동,567000001020160003
마린숲 동물병원,부산광역시 해운대구 우동,333000001020200003
마린시티 종합동물병원,부산광역시 해운대구 우동,333000001020100004
마린파크 동물병원,부산광역시 해운대구 우동,333000001020210001
마사랑동물병원,경기도 과천시 주암동,397000001020050003
마산가축병원,경상남도 창원시 마산회원구 회성동,567000001019941003
마석동물병원,,399000001020150001
마송동물병원,경기도 김포시 통진읍 서암리,409000001020150003
마야동물병원,제주특별자치도 제주시 애월읍 상가리,651000001020140004
마음 동물병원,경기도 수원시 장안구 이목동,374000001020240004
마음가득동물병원,경기도 평택시 이충동,391000001020180001
마음담은 동물병원,경기도 남양주시 다산동,399000001020240001
마음동물병원,서울특별시 서초구 우면동,321000001020240001
마음동물병원,광주광역시 북구 신용동,362000001020190001
마음동물의료센터,제주특별자치도 제주시 외도일동,651000001020210005
마음든 동물병원,경상남도 진주시 가좌동,531000001020220002
마음반려 동물의료원,경기도 수원시 팔달구 인계동,374000001020130006
마음사랑 동물병원,서울특별시 강서구 내발산동,315000001020210004
마음을 나누는 동물병원,서울특별시 서대문구 북아현동,312000001020050001
마음을 읽어주는 마음동물병원,대구광역시 수성구 만촌동,346000001020200001
마음편한동물메디컬센터,경상북도 성주군 성주읍 예산리,521000001020210002
마이펫 동물병원,대전광역시 중구 유천동,365000001020170001
마이펫 동물병원,인천광역시 남동구 간석동,353000001020050004
마이펫동물병원,경기도 남양주시 화도읍 마석우리,399000001020100007
마이펫종합동물병원,전북특별자치도 정읍시 수성동,469100001020040001
마인동물의료센터,서울특별시 강북구 번동,308000001020220001
마일스톤피그클리닉(출장진료전문),충청남도 예산군 삽교읍 신리,461000001020180001
마크로24시 동물병원,대전광역시 서구 월평동,366000001020050006
만금동물병원,전라남도 곡성군 석곡면 석곡리,486000001020250001
만년YES동물병원,대전광역시 서구 만년동,366000001020160003
만덕24시동물병원,부산광역시 북구 만덕동,332000001020120001
만박동물병원,부산광역시 서구 토성동1가,326000001020150001
만세동물병원,경기도 시흥시 정왕동,401000001020190001
만수동물병원,인천광역시 남동구 만수동,353000001019980001
말바우동물병원,광주광역시 북구 우산동,362000001020230001
맑은 동물병원,서울특별시 동대문구 신설동,305000001020070001
맑은 동물의료센터,인천광역시 서구 당하동,356000001020240005
맑은눈 동물병원,대전광역시 유성구 봉명동,367000001020210004
맑은숲동물병원,경기도 평택시 이충동,391000001020100003
맘동물병원,경기도 수원시 영통구 이의동,374000001020150004
맘스동물의료센터,경기도 부천시 원미구 상동,386000001020160003
망미동물병원,부산광역시 연제구 연산동,337000001020110001
망원동물종합병원,서울특별시 마포구 망원동,313000001020000003
매일동물병원,전라남도 광양시 광양읍 인동리,484000001019830001
매탄동물병원,경기도 수원시 영통구 매탄동,374000001020130004
맥동물병원,경기도 평택시 평택동,391000001019980001
맥스동물병원,경상북도 포항시 북구 신광면 토성리,502000001020220003
멍냥 동물병원,경기도 오산시 궐동,400000001020240001
멍멍냐옹동물병원,인천광역시 남동구 구월동,353000001020190002
메디 포즈 동물병원,경기도 남양주시 와부읍 월문리,399000001020180001
메디스동물병원,경기도 화성시 장지동,553000001020220002
메디펫 동물병원,서울특별시 서초구 서초동,321000001020030011
메디펫동물병원,서울특별시 은평구 갈현동,311000001020040004
메디펫우리동물병원,울산광역시 남구 달동,370000001020020004
메디힐동물병원,경기도 광명시 일직동,390000001020200003
메르시 동물병원,경기도 성남시 분당구 판교동,378000001020180003
메리 동물병원,경기도 수원시 권선구 호매실동,374000001020180006
메리알동물병원,경기도 고양시 덕양구 행신동,394000001020210006
메리트원 동물의료센터,서울특별시 구로구 고척동,316000001020240001
메이 동물병원,울산광역시 중구 남외동,369000001020190001
메이동물메디컬센터,전북특별자치도 전주시 완산구 중화산동2가,464100001020150001
메이동물병원,충청북도 청주시 서원구 개신동,572500001020230001
메이동물병원,인천광역시 남동구 만수동,353000001020150005
메이트 동물병원,경기도 화성시 남양읍 남양리,553000001020250003
메이플 동물의료센터,서울특별시 강동구 강일동,324000001020210001
메이플동물병원,충청북도 옥천군 옥천읍 삼양리,443000001020230001
메이플동물병원,인천광역시 서구 원당동,356000001020140004
메인동물병원,서울특별시 노원구 공릉동,310000001020150001
메인동물병원,충청북도 청주시 청원구 오창읍 양청리,573500001020160001
메종동물병원,서울특별시 중구 신당동,301000001020190004
메타 동물의료센터,경기도 화성시 반송동,553000001020150005
메트로동물병원,경상남도 창원시 마산회원구 양덕동,567000001020160001
메트로동물병원,부산광역시 남구 용호동,331000001020030001
멘토동물병원,대구광역시 수성구 범물동,346000001020120002
면목동물병원,서울특별시 중랑구 면목동,306000001020090001
명 축산동물병원,충청남도 연기군 조치원읍 정리,456000001019980001
명 축산동물병원,세종특별자치시  조치원읍 정리,569000001019980001
명덕동물병원,대구광역시 남구 대명동,344000001020220001
명동물병원,경기도 군포시 금정동,402000001019950001
명동물병원,충청남도 아산시 온천동,452000001020160005
명성동물병원,충청북도 청주시 상당구 미원면 미원리,572000001020083002
명성동물병원,전라남도 장흥군 관산읍 옥당리,491000001020030004
명성동물병원,충청북도 보은군 보은읍 신함리,442000001020220001
명성동물병원,경기도 과천시 주암동,397000001020200001
명수의병원,경상북도 경산시 삼북동,513000001020200002
명지 수동물병원,부산광역시 강서구 명지동,336000001020220001
명지오션시티동물병원,부산광역시 강서구 명지동,336000001020130001
명지종합동물병원,부산광역시 강서구 명지동,336000001020120002
명진동물병원,충청북도 제천시 하소동,440000001020160001
명진동물병원,대구광역시 동구 신암동,342000001020200002
명휘동물병원             *출장진료전문병원,강원특별자치도 원주시 판부면 서곡리,419000001020230001
모네동물피부과,서울특별시 강북구 미아동,308000001020210001
모던동물병원,광주광역시 동구 계림동,359000001020230001
모두동물병원,서울특별시 구로구 개봉동,316000001020200004
모두애동물병원,인천광역시 연수구 송도동,352000001020200004
모라동물병원,부산광역시 사상구 모라동,339000001019960002
모란동물병원,경기도 성남시 중원구 성남동,378000001020120008
모란동물병원,경기도 광주시 경안동,554000001020200001
모래내동물병원,전북특별자치도 전주시 덕진구 인후동2가,464100001020050006
모루 동물의료센터,서울특별시 중랑구 상봉동,306000001020250001
모리동물병원,경기도 고양시 덕양구 삼송동,394000001020250004
모모동물병원,서울특별시 강서구 마곡동,315000001020200002
모서동물병원,경상북도 상주시 모서면 삼포리,511000001019760001
모아동물병원,경기도 성남시 수정구 신흥동,378000001020220001
모아동물병원,부산광역시 사하구 장림동,334000001020220002
모아동물병원,전라남도 영암군 군서면 동구림리,494000001020220001
모양동물병원,전북특별자치도 고창군 고창읍 읍내리,478100001020070001
모여라동물병원,서울특별시 강동구 상일동,324000001020250001
모코동물의료센터,인천광역시 계양구 계산동,355000001020220001
모현동물병원,전북특별자치도 익산시 모현동1가,468100001020160002
목감동물병원,경기도 시흥시 조남동,401000001020160003
목감시티동물병원,경기도 시흥시 조남동,401000001020180003
목동 동물병원,서울특별시 양천구 목동,314000001020120002
목자동물병원,경상남도 남해군 남해읍 남변리,543000001019830001
목포동물병원,전라남도 목포시 용당동,480000001020200002
몽마르뜨 동물병원,서울특별시 서초구 방배동,321000001020210002
묘연고양이병원,경상남도 김해시 내동,535000001020230001
무등동물병원,전라남도 나주시 이창동,483000001020000002
무등동물병원,광주광역시 북구 임동,362000001019710001
무안동물병원,경상남도 밀양시 무안면 무안리,536000001019720001
무안종합동물병원,전라남도 무안군 무안읍 성내리,495000001019980001
무양반려동물병원,경상북도 상주시 무양동,511000001020170001
무진장축협동물병원,전북특별자치도 장수군 장수읍 장수리,475100001020090001
문 동물병원,울산광역시 울주군 언양읍 동부리,373000001020240003
문 동물병원,전북특별자치도 장수군 장수읍 두산리,475100001020160002
문경축협 동물병원,경상북도 문경시 호계면 견탄리,512000001020110002
문덕동물병원,,502000001020130001
문동물병원(출장진료전문병원),충청북도 충주시 대소원면 만정리,439000001020170001
문막동물병원,강원특별자치도 원주시 문막읍 건등리,419000001020010001
문산동물의료센터,경기도 파주시 문산읍 문산리,406000001020070001
문수동물병원,울산광역시 남구 무거동,370000001020020003
문수동물병원,전라남도 여수시 율촌면 상봉리,481000001020020008
문수의과병원,경상남도 합천군 합천읍 합천리,548000001020220002
문정탑동물병원,서울특별시 송파구 문정동,323000001020140003
문정힐스 동물병원,서울특별시 송파구 문정동,323000001020190001
문종합동물병원,대구광역시 달서구 이곡동,347000001020000003
문현동물병원,부산광역시 남구 문현동,331000001019920001
문혜동물병원,강원특별자치도 철원군 갈말읍 군탄리,430000001020030004
문화동물병원,경상북도 문경시 흥덕동,512000001020250001
물금 본 동물병원,경상남도 양산시 물금읍 가촌리,538000001020220003
물빛동물병원,인천광역시 남동구 서창동,353000001020170001
뮤동물병원,세종특별자치시  한솔동,569000001020170001
미니주동물병원,서울특별시 양천구 목동,314000001020060004
미담동물의료센터,경기도 남양주시 별내동,399000001020180002
미드미동물병원,경기도 김포시 마산동,409000001020200004
미드미동물의료센터,서울특별시 강동구 명일동,324000001020130003
미듬동물병원,제주특별자치도 서귀포시 대정읍 하모리,652000001020180001
미라클 동물병원,인천광역시 연수구 송도동,352000001020160003
미래동물병원,경기도 평택시 팽성읍 안정리,391000001020240003
미래동물병원,경상북도 칠곡군 왜관읍 왜관리,522000001020090001
미래동물병원,서울특별시 강서구 화곡동,315000001020020013
미래동물병원,전북특별자치도 부안군 부안읍 봉덕리,479100001020040001
미래동물병원,전라남도 함평군 월야면 정산리,496000001020050001
미래동물병원,대전광역시 동구 용운동,364000001020010001
미래동물병원,경상남도 창녕군 영산면 동리,541000001020070001
미래동물병원,서울특별시 노원구 공릉동,310000001020010001
미래동물병원,서울특별시 은평구 갈현동,311000001020000002
미래동물병원,세종특별자치시  조치원읍 신안리,569000001020200001
미래동물병원,경상북도 김천시 성내동,506000001020100001
미래동물병원,충청남도 청양군 청양읍 읍내리,459000001020140001
미래동물병원(산업동물진료),경상남도 사천시 축동면 배춘리,534000001020220001
미래동물병원(출장진료전문동물병원),경상남도 함안군 칠원읍 용산리,540000001020110001
미래동물의료센터,경기도 성남시 분당구 서현동,378000001020170011
미래연합동물병원,경상북도 영천시 금호읍 교대리,510000001020090001
미래종합동물병원,강원특별자치도 춘천시 석사동,418000001020060002
미래종합동물병원,전북특별자치도 익산시 어양동,468100001020030002
미래지동물의료센터,서울특별시 중구 신당동,301000001020010001
미래펫 동물병원,울산광역시 남구 신정동,370000001020010001
미래펫 동물병원,경상남도 창원시 성산구 반림동,567000001020100001
미르 동물병원,경기도 부천시 원미구 상동,386000001019990002
미르 동물병원,전라남도 보성군 보성읍 우산리,489000001020200002
미르동물병원,경상남도 양산시 동면 석산리,538000001020220002
미르동물병원,대구광역시 달서구 이곡동,347000001020050002
미르동물병원,광주광역시 광산구 수완동,363000001020210001
미르동물병원,경상북도 포항시 남구 오천읍 용덕리,502000001020070002
미르동물의료센터,서울특별시 강남구 개포동,322000001020240002
미리내동물병원,경기도 남양주시 별내동,399000001020140001
미사 센트럴 동물병원,경기도 하남시 풍산동,404000001020220001
미사늘봄동물병원,경기도 하남시 망월동,404000001020170004
미사동물병원,경기도 하남시 망월동,404000001020160006
미사랑동물병원,경기도 하남시 망월동,404000001020210004
미사마이펫,경기도 하남시 망월동,404000001020170002
미사서울동물병원,경기도 하남시 망월동,404000001020180003
미사숲동물의료센터,경기도 하남시 망월동,404000001020170001
미소 동물 병원,대전광역시 동구 효동,364000001020230001
미소 동물병원,경기도 오산시 금암동,400000001020110002
미소 동물병원,전북특별자치도 군산시 대야면 지경리,467100001020230001
미소돌봄동물병원,경기도 안산시 상록구 성포동,393000001020190002
미소동물 의료센터,경기도 김포시 풍무동,409000001020240005
미소동물병원,서울특별시 성북구 종암동,307000001020060001
미소동물병원,대구광역시 달서구 감삼동,347000001020140002
미소동물병원(출장진료전문동물병원),전라남도 함평군 함평읍 내교리,496000001020240001
미소동물치과병원,부산광역시 부산진구 부전동,329000001020130001
미소로동물병원,서울특별시 영등포구 영등포동8가,318000001020140001
미소종합동물병원,경상남도 고성군 고성읍 송학리,542000001020120001
미엘동물병원,경기도 파주시 동패동,406000001020170010
미유펫 동물병원,광주광역시 서구 쌍촌동,360000001020240001
민경현동물병원,강원특별자치도 횡성군 우천면 우항리,426100001020240002
민동물병원,전라남도 화순군 화순읍 신기리,490000001020210001
민동물병원,경기도 고양시 덕양구 성사동,394000001019920001
민들레동물병원,경상남도 진주시 인사동,531000001019960001
민락동물병원,,338000001020140001
민락동물병원,경기도 의정부시 민락동,382000001020030006
민병철동물병원,서울특별시 양천구 신월동,314000001019990002
민트동물병원,경기도 광주시 초월읍 쌍동리,554000001020240003
민트동물병원,서울특별시 용산구 산천동,302000001020120003
민해동물병원,강원특별자치도 강릉시 회산동,420100001020250001
믿음동물병원(출장진료 전문),경기도 평택시 비전동,391000001019990003
밀리언동물병원,서울특별시 양천구 신정동,314000001020160001
밀양대동물진료센터,경상남도 밀양시 부북면 전사포리,536000001020240001
밀양동물메디컬센터,경상남도 밀양시 삼문동,536000001020200001
밀양축협동물병원,경상남도 밀양시 삼문동,536000001020030001
바나나동물병원,인천광역시 남동구 구월동,353000001020200001
바다동물병원,부산광역시 수영구 광안동,338000001020190001
바다동물병원(Bada Animal Hospital),서울특별시 용산구 용산동5가,302000001020160001
바라다동물병원,경기도 의정부시 의정부동,382000001020190001
바라봄동물병원,,303000001020170001
바로 동물병원,경기도 부천시 원미구 원미동,386000001020160002
바로동물병원,강원특별자치도 영월군 영월읍 영흥리,427100001020240001
바로동물병원(출장진료전문병원),충청북도 제천시 하소동,440000001020180001
바로슬동물병원,서울특별시 송파구 방이동,323000001020230003
바론동물병원,충청남도 부여군 부여읍 쌍북리,457000001020230001
바론동물병원,서울특별시 동대문구 이문동,305000001020170001
바론산업동물병원,세종특별자치시  나성동,569000001020190002
바른 동물병원,전북특별자치도 전주시 덕진구 호성동1가,464100001020030003
바른 정 동물병원,강원특별자치도 원주시 단구동,419100001020240003
바른걸음 외과 동물병원,경기도 광명시 하안동,390000001020150001
바른길동물병원,경상북도 성주군 성주읍 성산리,521000001020210001
바른동물메디컬센터,서울특별시 서대문구 남가좌동,312000001020240001
바른동물병원,광주광역시 서구 동천동,360000001020170001
바른동물병원,전북특별자치도 부안군 부안읍 서외리,479100001020220002
바른동물병원,세종특별자치시  다정동,569000001020180002
바른동물병원,충청북도 영동군 영동읍 동정리,444000001020230001
바른동물병원,인천광역시 연수구 송도동,352000001020200005
바른동물병원,경기도 남양주시 평내동,399000001020230003
바른동물병원,경상남도 창원시 마산회원구 내서읍 삼계리,567000001020200002
바른동물병원,경기도 광주시 경안동,554000001020160004
바른동물병원,강원특별자치도 강릉시 포남동,420100001020240001
바른동물병원,부산광역시 동래구 안락동,330000001020120003
바른동물병원,경상남도 하동군 진교면 고룡리,544000001020250001
바른동물병원,인천광역시 미추홀구 학익동,351000001020160002
바른동물병원,경기도 의정부시 의정부동,382000001020140004
바른동물병원,경기도 이천시 진리동,407000001020230005
바른동물병원,서울특별시 중구 황학동,301000001020160002
바른동물병원,서울특별시 성동구 금호동4가,303000001020130006
바른동물병원,충청남도 보령시 궁촌동,451000001020130001
바른동물병원,경상북도 칠곡군 왜관읍 석전리,522000001020220001
바른동물의료센터,전라남도 무안군 삼향읍 남악리,495000001020220002
바른마음동물병원,경기도 시흥시 능곡동,401000001020200005
바른진료 동물병원,부산광역시 기장군 일광읍 삼성리,340000001020210002
바스텟고양이병원,대전광역시 유성구 도룡동,367000001020210002
바우동물병원,전북특별자치도 전주시 덕진구 우아동3가,464100001020060002
바우동물병원,경기도 안양시 만안구 박달동,383000001020040010
바우동물병원,경기도 안성시 공도읍 승두리,408000001020100001
바우미우동물병원,서울특별시 중구 신당동,301000001019920001
바울 동물병원,인천광역시 강화군 강화읍 남산리,357000001020040001
바이오드동물병원,전북특별자치도 익산시 마동,468100001020240001
바이오컨설팅 & 신동물병원,광주광역시 북구 임동,362000001020040001
